drugbank_id,drug_name,drug_type,groups,smiles,inchikey,molecular_weight,target_uniprot,target_id,target_name,target_organism,actions,known_action
DB13955,Estradiol dienanthate,small molecule,approved;investigational;vet_approved,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C,OVAHZPTYWMWNKO-CAHAWPIUSA-N,496.732,Q92731,BE0000792,Estrogen receptor beta,Humans,agonist,yes
DB13956,Estradiol valerate,small molecule,approved;investigational;vet_approved,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,RSEPBGGWRJCQGY-RBRWEJTLSA-N,356.4984,P03372,BE0000123,Estrogen receptor,Humans,agonist,yes
DB13956,Estradiol valerate,small molecule,approved;investigational;vet_approved,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,RSEPBGGWRJCQGY-RBRWEJTLSA-N,356.4984,Q92731,BE0000792,Estrogen receptor beta,Humans,agonist,yes
DB13960,Bronopol,small molecule,approved,OCC(Br)(CO)[N+]([O-])=O,LVDKZNITIUWNER-UHFFFAOYSA-N,199.988,,BE0009370,Thiol groups,Humans,oxidizer,yes
DB13967,Patent Blue,small molecule,approved,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=C(C(O)=C1)S(O)(=O)=O)S(O)(=O)=O,DHAHKSQXIXFZJB-UHFFFAOYSA-O,561.69,P02768,BE0000530,Albumin,Humans,binder,yes
DB13978,Selisistat,small molecule,experimental,NC(=O)C1CCCC2=C1NC1=C2C=C(Cl)C=C1,FUZYTVDVLBBXDL-UHFFFAOYSA-N,248.71,Q96EB6,BE0002461,NAD-dependent protein deacetylase sirtuin-1,Humans,inhibitor,yes
DB13981,Nomegestrol acetate,small molecule,approved;investigational,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H],IIVBFTNIGYRNQY-YQLZSBIMSA-N,370.489,P03372,BE0000123,Estrogen receptor,Humans,modulator,yes
DB13985,Lutetium Lu 177 dotatate,small molecule,approved;investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,MXDPZUIOZWKRAA-PRDSJKGBSA-K,1609.55,P30874,BE0003528,Somatostatin receptor type 2,Humans,agonist,yes
DB13985,Lutetium Lu 177 dotatate,small molecule,approved;investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,MXDPZUIOZWKRAA-PRDSJKGBSA-K,1609.55,P30872,BE0000452,Somatostatin receptor type 1,Humans,agonist,yes
DB13985,Lutetium Lu 177 dotatate,small molecule,approved;investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,MXDPZUIOZWKRAA-PRDSJKGBSA-K,1609.55,P32745,BE0003529,Somatostatin receptor type 3,Humans,agonist,yes
DB13985,Lutetium Lu 177 dotatate,small molecule,approved;investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,MXDPZUIOZWKRAA-PRDSJKGBSA-K,1609.55,P31391,BE0009273,Somatostatin receptor type 4,Humans,agonist,yes
DB13985,Lutetium Lu 177 dotatate,small molecule,approved;investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,MXDPZUIOZWKRAA-PRDSJKGBSA-K,1609.55,P35346,BE0002147,Somatostatin receptor type 5,Humans,agonist,yes
DB13993,MRK-409,small molecule,experimental,CN1N=CN=C1COC1=NN2C(C=C1C1CCC1)=NN=C2C1=C(F)C=CC=C1F,GOIFCXRIFSYPFG-UHFFFAOYSA-N,397.39,P47869,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,modulator,yes
DB13993,MRK-409,small molecule,experimental,CN1N=CN=C1COC1=NN2C(C=C1C1CCC1)=NN=C2C1=C(F)C=CC=C1F,GOIFCXRIFSYPFG-UHFFFAOYSA-N,397.39,P34903,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,modulator,yes
DB13994,AZD-7325,small molecule,investigational,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC,KYDURMHFWXCKMW-UHFFFAOYSA-N,354.385,P34903,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,positive allosteric modulator,yes
DB13994,AZD-7325,small molecule,investigational,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC,KYDURMHFWXCKMW-UHFFFAOYSA-N,354.385,P47869,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,positive allosteric modulator,yes
DB13995,Ferric pyrophosphate citrate,small molecule,approved;investigational,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,SXAWSYZURCZSDX-UHFFFAOYSA-B,1321.571,P02792,BE0000085,Ferritin light chain,Humans,binder,yes
DB13995,Ferric pyrophosphate citrate,small molecule,approved;investigational,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,SXAWSYZURCZSDX-UHFFFAOYSA-B,1321.571,P02794,BE0000399,Ferritin heavy chain,Humans,binder,yes
DB13995,Ferric pyrophosphate citrate,small molecule,approved;investigational,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,SXAWSYZURCZSDX-UHFFFAOYSA-B,1321.571,P69905,BE0000130,Hemoglobin subunit alpha,Humans,binder,yes
DB13995,Ferric pyrophosphate citrate,small molecule,approved;investigational,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,SXAWSYZURCZSDX-UHFFFAOYSA-B,1321.571,P68871,BE0000629,Hemoglobin subunit beta,Humans,binder,yes
DB13997,Baloxavir marboxil,small molecule,approved;investigational,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,RZVPBGBYGMDSBG-GGAORHGYSA-N,571.55,P03433,BE0009736,Polymerase acidic protein,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1),inhibitor,yes
DB14007,Pentetic acid,small molecule,approved,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,QPCDCPDFJACHGM-UHFFFAOYSA-N,393.349,,BE0009341,Transuranium elements,Humans,chelator,yes
DB14010,"5-methoxy-N,N-dimethyltryptamine",small molecule,experimental;illicit,COC1=CC=C2NC=C(CCN(C)C)C2=C1,ZSTKHSQDNIGFLM-UHFFFAOYSA-N,218.2948,P50406,BE0000945,5-hydroxytryptamine receptor 6,Humans,inhibitor,yes
DB14010,"5-methoxy-N,N-dimethyltryptamine",small molecule,experimental;illicit,COC1=CC=C2NC=C(CCN(C)C)C2=C1,ZSTKHSQDNIGFLM-UHFFFAOYSA-N,218.2948,P41595,BE0000393,5-hydroxytryptamine receptor 2B,Humans,inhibitor,yes
DB14010,"5-methoxy-N,N-dimethyltryptamine",small molecule,experimental;illicit,COC1=CC=C2NC=C(CCN(C)C)C2=C1,ZSTKHSQDNIGFLM-UHFFFAOYSA-N,218.2948,P28335,BE0000533,5-hydroxytryptamine receptor 2C,Humans,inhibitor,yes
DB14011,Nabiximols,small molecule,investigational,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,SSNHGLKFJISNTR-DYSNNVSPSA-N,628.938,P21554,BE0000061,Cannabinoid receptor 1,Humans,,yes
DB14011,Nabiximols,small molecule,investigational,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,SSNHGLKFJISNTR-DYSNNVSPSA-N,628.938,P34972,BE0000095,Cannabinoid receptor 2,Humans,,yes
DB14017,H3B-8800,small molecule,investigational,C[C@H](\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(C)CC2)\C=C\[C@@H]1C)C1=CC=CC=N1,YOIQWBAHJZGRFW-WVRLKXNASA-N,555.716,O75533,BE0009359,Splicing factor 3B subunit 1,Humans,inhibitor,yes
DB14018,Bromotheophylline,small molecule,approved,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,SKTFQHRVFFOHTQ-UHFFFAOYSA-N,259.063,P30542,BE0010284,Adenosine receptor,Humans,antagonist,yes
DB14019,Fosnetupitant,small molecule,approved,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1,HZIYEEMJNBKMJH-UHFFFAOYSA-N,688.608,P25103,BE0000384,Substance-P receptor,Humans,antagonist,yes
DB14020,Benzoin,small molecule,approved;experimental,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,ISAOCJYIOMOJEB-UHFFFAOYSA-N,212.2439,P23141,BE0002705,Liver carboxylesterase 1,Humans,inhibitor,yes
DB14025,Clinafloxacin,small molecule,investigational,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,QGPKADBNRMWEQR-UHFFFAOYSA-N,365.79,P20831,BE0008385,DNA gyrase subunit A,Staphylococcus aureus,modulator,yes
DB14025,Clinafloxacin,small molecule,investigational,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,QGPKADBNRMWEQR-UHFFFAOYSA-N,365.79,P0A0K8,BE0002388,DNA gyrase subunit B,Staphylococcus aureus,modulator,yes
DB14027,Taspoglutide,small molecule,investigational,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC(C)(C)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,WRGVLTAWMNZWGT-VQSPYGJZSA-N,3339.763,P43220,BE0000857,Glucagon-like peptide 1 receptor,Humans,agonist,yes
DB14028,Nordazepam,small molecule,experimental,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,AKPLHCDWDRPJGD-UHFFFAOYSA-N,270.714,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB14028,Nordazepam,small molecule,experimental,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,AKPLHCDWDRPJGD-UHFFFAOYSA-N,270.714,P14867,BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,ligand,yes
DB14033,Acetyl sulfisoxazole,small molecule,approved;vet_approved,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,JFNWFXVFBDDWCX-UHFFFAOYSA-N,309.34,P0AC13,BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),inhibitor,yes
DB14034,Darglitazone,small molecule,experimental,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1,QQKNSPHAFATFNQ-UHFFFAOYSA-N,420.48,P37231,BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,agonist,yes
DB14035,Englitazone,small molecule,experimental,O=C1NC(=O)C(CC2=CC=C3O[C@@H](CC4=CC=CC=C4)CCC3=C2)S1,MVDXXGIBARMXSA-PYUWXLGESA-N,353.44,P37231,BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,agonist,yes
DB14043,Palmidrol,small molecule,experimental;nutraceutical,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,299.4919,P34972,BE0000095,Cannabinoid receptor 2,Humans,agonist,yes
DB14043,Palmidrol,small molecule,experimental;nutraceutical,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,299.4919,Q8TDV5,BE0003378,Glucose-dependent insulinotropic receptor,Humans,agonist,yes
DB14043,Palmidrol,small molecule,experimental;nutraceutical,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,299.4919,Q9Y2T6,BE0005802,G-protein coupled receptor 55,Humans,agonist,yes
DB14050,Cannabidivarin,small molecule,investigational,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C,REOZWEGFPHTFEI-JKSUJKDBSA-N,286.415,Q8NER1,BE0001023,Transient receptor potential cation channel subfamily V member 1,Humans,agonist,yes
DB14050,Cannabidivarin,small molecule,investigational,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C,REOZWEGFPHTFEI-JKSUJKDBSA-N,286.415,Q9Y5S1,BE0009158,Transient receptor potential cation channel subfamily V member 2,Humans,agonist,yes
DB14050,Cannabidivarin,small molecule,investigational,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C,REOZWEGFPHTFEI-JKSUJKDBSA-N,286.415,O75762,BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,agonist,yes
DB14052,Malacidin B,small molecule,experimental,CCC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C,SMTCDPMWINUUKC-AVBBYWJWSA-N,1263.411,,BE0009551,NAM/NAG peptide subunits of peptidoglycan,Gram positive bacteria,ligand,yes
DB14054,Asiatic acid,small molecule,experimental,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(O)=O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO,JXSVIVRDWWRQRT-UYDOISQJSA-N,488.6991,P11217,BE0000916,"Glycogen phosphorylase, muscle form",Humans,inhibitor,yes
DB14058,Basifungin,small molecule,experimental,CC[C@@H](C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C(NC1=O)C(C)C)[C@H](C)C(C)C,YHSKJPXGXIYLHB-OTNPUQRPSA-N,1085.442,O13332,BE0009553,Inositol phosphorylceramide synthase,Yeast,inhibitor,yes
DB14059,SC-236,small molecule,experimental;investigational,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F,NSQNZEUFHPTJME-UHFFFAOYSA-N,401.79,Q8SPQ9,BE0009550,Cyclooxygenase 2,Canis lupus familiaris,inhibitor,yes
DB14059,SC-236,small molecule,experimental;investigational,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F,NSQNZEUFHPTJME-UHFFFAOYSA-N,401.79,P35354,BE0000262,Prostaglandin G/H synthase 2,Humans,inhibitor,yes
DB14059,SC-236,small molecule,experimental;investigational,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F,NSQNZEUFHPTJME-UHFFFAOYSA-N,401.79,Q00653,BE0009554,Nuclear factor NF-kappa-B complex,Humans,inhibitor,yes
DB14060,NS-398,small molecule,experimental,CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O,KTDZCOWXCWUPEO-UHFFFAOYSA-N,314.357,P35354,BE0000262,Prostaglandin G/H synthase 2,Humans,inhibitor,yes
DB14060,NS-398,small molecule,experimental,CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O,KTDZCOWXCWUPEO-UHFFFAOYSA-N,314.357,Q8SPQ9,BE0009550,Cyclooxygenase 2,Canis lupus familiaris,inhibitor,yes
DB14061,Hycanthone,small molecule,experimental,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1,MFZWMTSUNYWVBU-UHFFFAOYSA-N,356.48,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14062,Concanamycin A,small molecule,experimental,[H][C@@]1(OC(=O)\C(OC)=C\C(\C)=C\[C@@H](C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C)C\C(C)=C\C=C\[C@@H]1OC)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@H](C)[C@H](O1)\C=C\C,DJZCTUVALDDONK-HQMSUKCRSA-N,866.099,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14063,Dexverapamil,small molecule,experimental,COC1=CC=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC,SGTNSNPWRIOYBX-HHHXNRCGSA-N,454.611,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14064,Emopamil,small molecule,experimental,CC(C)C(CCCN(C)CCC1=CC=CC=C1)(C#N)C1=CC=CC=C1,DWAWDSVKAUWFHC-UHFFFAOYSA-N,334.4977,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14065,Lomerizine,small molecule,experimental,COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,468.545,Q14524,BE0000197,Sodium channel protein type 5 subunit alpha,Humans,inhibitor,yes
DB14065,Lomerizine,small molecule,experimental,COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,468.545,Q00975,BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,Humans,inhibitor,yes
DB14065,Lomerizine,small molecule,experimental,COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,468.545,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14068,Dexniguldipine,small molecule,experimental,[H]N1C(C)=C([C@@H](C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCCN2CCC(CC2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1C)C(=O)OC,SVJMLYUFVDMUHP-MGBGTMOVSA-N,609.723,P21439,BE0003641,Phosphatidylcholine translocator ABCB4,Humans,modulator,yes
DB14069,ONT-093,small molecule,investigational,[H]\C(COCC)=C(\[H])C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(NC(C)C)C=C1,RSJCLODJSVZNQA-BQYQJAHWSA-N,494.683,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14070,HM-30181,small molecule,experimental,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1,AHJUHHDDCJQACA-UHFFFAOYSA-N,688.741,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14070,HM-30181,small molecule,experimental,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1,AHJUHHDDCJQACA-UHFFFAOYSA-N,688.741,P21439,BE0003641,Phosphatidylcholine translocator ABCB4,Humans,inhibitor,yes
DB14072,Reversin 121,small molecule,experimental,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C,SVNKEDMVAQBLLN-SVBPBHIXSA-N,641.762,P08183,BE0001032,ATP-dependent translocase ABCB1,Humans,inhibitor,yes
DB14074,Icaridin,small molecule,experimental,CCC(C)OC(=O)N1CCCCC1CCO,QLHULAHOXSSASE-UHFFFAOYSA-N,229.3159,Q8T6S0,BE0009570,Odorant binding protein,Anopheles gambiae,ligand,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,P00918,BE0000322,Carbonic anhydrase 2,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,O43570,BE0001653,Carbonic anhydrase 12,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,P23280,BE0003628,Carbonic anhydrase 6,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,Q16790,BE0002437,Carbonic anhydrase 9,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,Q9ULX7,BE0003634,Carbonic anhydrase 14,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,P00915,BE0000267,Carbonic anhydrase 1,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,P23219,BE0000017,Prostaglandin G/H synthase 1,Humans,inhibitor,yes
DB14086,Cianidanol,small molecule,approved;withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.2681,P22748,BE0000535,Carbonic anhydrase 4,Humans,inhibitor,yes
DB14089,Dimercaptosuccinic acid,small molecule,approved;experimental,OC(=O)C(S)C(S)C(O)=O,ACTRVOBWPAIOHC-UHFFFAOYSA-N,182.218,,BE0004814,Mercury,Humans,chelator,yes
DB14089,Dimercaptosuccinic acid,small molecule,approved;experimental,OC(=O)C(S)C(S)C(O)=O,ACTRVOBWPAIOHC-UHFFFAOYSA-N,182.218,,BE0004813,Arsenic,Humans,chelator,yes
